filepath,label,severity
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7125.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7137.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7156.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7160.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7166.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7167.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7180.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7191.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7195.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7200.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7202.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7205.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7255.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7269.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7297.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7325.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7384.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7398.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7416.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7422.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7448.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7475.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7493.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7496.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7518.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7534.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\756.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7576.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7577.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7586.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7588.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7594.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7601.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7607.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7624.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7639.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7658.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7661.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7662.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7665.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7675.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7678.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7704.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7712.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7736.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7741.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\776.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7773.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7775.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\78.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7813.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7815.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\784.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7842.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7861.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7862.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7896.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7915.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7931.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7933.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7934.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7948.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7953.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7975.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\7990.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8014.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8094.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8102.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8115.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8162.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8176.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8179.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8180.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8183.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8188.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8189.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8194.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8198.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8200.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8216.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8218.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8221.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8225.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8230.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8232.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8238.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\825.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8268.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8343.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8349.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8394.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8423.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8439.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8447.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8463.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8470.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8482.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8484.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\850.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8501.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8502.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8510.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8511.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8552.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8565.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8576.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8582.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8587.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8588.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8603.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8605.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8616.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8621.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8633.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8634.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8666.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8668.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8670.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8714.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8725.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8741.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8772.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8786.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8792.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8811.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8829.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\883.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\884.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8845.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8855.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8866.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8889.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8892.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8894.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8898.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8910.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8915.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8916.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8920.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8927.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\893.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8940.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8954.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8963.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8971.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\8989.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\901.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9012.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9017.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9028.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9039.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9049.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9065.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9112.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9121.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9127.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9153.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9164.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\918.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9184.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9205.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9214.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9218.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9230.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9258.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9260.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9269.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9279.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9298.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\930.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9303.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9315.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9328.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\933.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\934.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9348.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9354.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9361.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9362.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9375.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9384.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9390.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9392.jpg,Damaged_Infrastructure,high
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Damaged_Infrastructure\9414.jpg,Damaged_Infrastructure,high
